8.88,8.57,12.0,0.03,8.79,6.8,12.8,0.04,8.53,6.28,11.6,0.08
8.94,9.5,14.5,0.17,8.53,6.28,11.6,0.08,8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469
8.62,6.67,10.8,1.43,8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469,8.88,8.57,12.0,0.03
8.37,5.86,17.2,0.67,8.88,8.57,12.0,0.03,8.94,9.5,14.5,0.17
8.81,7.55,20.5,0.2,8.94,9.5,14.5,0.17,8.62,6.67,10.8,1.43
8.85,8.54,14.7,0.1,8.62,6.67,10.8,1.43,8.37,5.86,17.2,0.67
8.93,7.28,13.2,0.09,8.37,5.86,17.2,0.67,8.81,7.55,20.5,0.2
8.94,8.4,11.4,0.04,8.81,7.55,20.5,0.2,8.85,8.54,14.7,0.1
9.07,9.93,16.3,0.02,8.85,8.54,14.7,0.1,8.93,7.28,13.2,0.09
9.39,7.78,15.8,0.09,8.93,7.28,13.2,0.09,8.94,8.4,11.4,0.04
9.38,6.27,14.9,0.05,8.94,8.4,11.4,0.04,9.07,9.93,16.3,0.02
9.26,5.85,13.1,0.05,9.07,9.93,16.3,0.02,9.39,7.78,15.8,0.09
9.22,5.04,12.9,0.09,9.39,7.78,15.8,0.09,9.38,6.27,14.9,0.05
9.44,10.9,11.6,0.06,9.38,6.27,14.9,0.05,9.26,5.85,13.1,0.05
9.59,10.4,13.8,0.07,9.26,5.85,13.1,0.05,9.22,5.04,12.9,0.09
9.46,8.67,13.3,0.08,9.22,5.04,12.9,0.09,9.44,10.9,11.6,0.06
9.31,7.79,13.8,0.06,9.44,10.9,11.6,0.06,9.59,10.4,13.8,0.07
9.21,6.32,12.9,0.17,9.59,10.4,13.8,0.07,9.46,8.67,13.3,0.08
9.15,8.11,13.9,0.03,9.46,8.67,13.3,0.08,9.31,7.79,13.8,0.06
9.16,5.77,14.3,0.04,9.31,7.79,13.8,0.06,9.21,6.32,12.9,0.17
9.22,7.85,12.7,0.09,9.21,6.32,12.9,0.17,9.15,8.11,13.9,0.03
9.37,7.25,16.8,0.07,9.15,8.11,13.9,0.03,9.16,5.77,14.3,0.04
9.25,6.43,14.3,0.1,9.16,5.77,14.3,0.04,9.22,7.85,12.7,0.09
8.8,6.11,14.2,1.62,9.22,7.85,12.7,0.09,9.37,7.25,16.8,0.07
8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469,9.37,7.25,16.8,0.07,9.25,6.43,14.3,0.1
8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469,9.25,6.43,14.3,0.1,8.8,6.11,14.2,1.62
8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469,8.8,6.11,14.2,1.62,8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469
9.02,5.59,15.1,0.42,8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469,8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469
8.61,2.4,13.4,1.32,8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469,8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469
8.69,5.32,12.4,1.08,8.2618975069252,6.162271468144047,9.295423023578362,0.8162256267409469,9.02,5.59,15.1,0.42
8.93,4.79,12.6,0.65,9.02,5.59,15.1,0.42,8.61,2.4,13.4,1.32
9.16,5.64,11.3,0.5,8.61,2.4,13.4,1.32,8.69,5.32,12.4,1.08
