7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.18,7.8,8.0,0.68,7.17,7.41,8.4,0.66
7.3,7.6,9.2,0.76,7.17,7.41,8.4,0.66,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.35,7.89,9.1,0.75,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.3,7.6,9.2,0.76
7.25,7.08,10.2,0.72,7.3,7.6,9.2,0.76,7.35,7.89,9.1,0.75
7.19,7.37,9.3,0.72,7.35,7.89,9.1,0.75,7.25,7.08,10.2,0.72
7.25,6.39,10.1,0.76,7.25,7.08,10.2,0.72,7.19,7.37,9.3,0.72
7.25,6.86,9.9,0.71,7.19,7.37,9.3,0.72,7.25,6.39,10.1,0.76
7.25,7.29,9.8,0.78,7.25,6.39,10.1,0.76,7.25,6.86,9.9,0.71
7.23,6.63,9.4,0.7,7.25,6.86,9.9,0.71,7.25,7.29,9.8,0.78
7.23,4.4,11.3,0.92,7.25,7.29,9.8,0.78,7.23,6.63,9.4,0.7
7.23,4.82,9.6,1.22,7.23,6.63,9.4,0.7,7.23,4.4,11.3,0.92
7.13,5.31,11.2,0.97,7.23,4.4,11.3,0.92,7.23,4.82,9.6,1.22
7.07,7.13,8.4,0.66,7.23,4.82,9.6,1.22,7.13,5.31,11.2,0.97
7.23,7.04,8.6,0.72,7.13,5.31,11.2,0.97,7.07,7.13,8.4,0.66
7.27,5.34,9.5,0.64,7.07,7.13,8.4,0.66,7.23,7.04,8.6,0.72
7.2,6.34,9.0,0.69,7.23,7.04,8.6,0.72,7.27,5.34,9.5,0.64
7.19,7.17,7.2,0.64,7.27,5.34,9.5,0.64,7.2,6.34,9.0,0.69
7.23,6.05,9.7,1.21,7.2,6.34,9.0,0.69,7.19,7.17,7.2,0.64
6.95,5.78,7.9,2.09,7.19,7.17,7.2,0.64,7.23,6.05,9.7,1.21
6.63,6.34,6.6,0.86,7.23,6.05,9.7,1.21,6.95,5.78,7.9,2.09
7.21,5.96,8.7,0.48,6.95,5.78,7.9,2.09,6.63,6.34,6.6,0.86
6.58,6.14,7.8,2.08,6.63,6.34,6.6,0.86,7.21,5.96,8.7,0.48
6.55,5.97,5.2,1.61,7.21,5.96,8.7,0.48,6.58,6.14,7.8,2.08
7.2,6.61,5.2,1.53,6.58,6.14,7.8,2.08,6.55,5.97,5.2,1.61
6.82,6.62,6.1,0.89,6.55,5.97,5.2,1.61,7.2,6.61,5.2,1.53
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.2,6.61,5.2,1.53,6.82,6.62,6.1,0.89
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,6.82,6.62,6.1,0.89,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.46,2.58,6.8,1.34,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.36,5.15,6.2,0.88,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.46,2.58,6.8,1.34
7.03,4.47,6.7,0.78,7.46,2.58,6.8,1.34,7.36,5.15,6.2,0.88
7.35,5.76,6.2,0.97,7.36,5.15,6.2,0.88,7.03,4.47,6.7,0.78
7.45,5.44,5.2,1.49,7.03,4.47,6.7,0.78,7.35,5.76,6.2,0.97
7.35,5.61,4.7,1.5,7.35,5.76,6.2,0.97,7.45,5.44,5.2,1.49
7.42,5.42,5.9,0.65,7.45,5.44,5.2,1.49,7.35,5.61,4.7,1.5
7.77,5.93,5.5,2.02,7.35,5.61,4.7,1.5,7.42,5.42,5.9,0.65
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.42,5.42,5.9,0.65,7.77,5.93,5.5,2.02
7.5,6.83,5.6,1.11,7.77,5.93,5.5,2.02,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.45,4.87,7.4,1.36,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.5,6.83,5.6,1.11
7.3,7.23,4.6,1.74,7.5,6.83,5.6,1.11,7.45,4.87,7.4,1.36
7.29,7.54,6.6,1.06,7.45,4.87,7.4,1.36,7.3,7.23,4.6,1.74
7.25,7.33,7.3,1.52,7.3,7.23,4.6,1.74,7.29,7.54,6.6,1.06
7.79,7.32,6.2,0.86,7.29,7.54,6.6,1.06,7.25,7.33,7.3,1.52
7.64,7.16,10.6,0.74,7.25,7.33,7.3,1.52,7.79,7.32,6.2,0.86
7.54,7.41,11.1,1.82,7.79,7.32,6.2,0.86,7.64,7.16,10.6,0.74
7.46,7.72,7.3,2.4,7.64,7.16,10.6,0.74,7.54,7.41,11.1,1.82
7.62,8.96,6.4,1.95,7.54,7.41,11.1,1.82,7.46,7.72,7.3,2.4
7.6,7.91,8.4,1.81,7.46,7.72,7.3,2.4,7.62,8.96,6.4,1.95
7.4,8.39,9.5,1.47,7.62,8.96,6.4,1.95,7.6,7.91,8.4,1.81
7.32,7.63,7.3,1.36,7.6,7.91,8.4,1.81,7.4,8.39,9.5,1.47
7.84,11.1,9.1,1.5,7.4,8.39,9.5,1.47,7.32,7.63,7.3,1.36
6.93,12.2,7.5,1.88,7.32,7.63,7.3,1.36,7.84,11.1,9.1,1.5
7.41,10.5,6.8,1.88,7.84,11.1,9.1,1.5,6.93,12.2,7.5,1.88
7.39,10.3,6.6,2.07,6.93,12.2,7.5,1.88,7.41,10.5,6.8,1.88
7.68,9.9,14.5,2.34,7.41,10.5,6.8,1.88,7.39,10.3,6.6,2.07
7.71,11.0,9.8,2.1,7.39,10.3,6.6,2.07,7.68,9.9,14.5,2.34
7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.68,9.9,14.5,2.34,7.71,11.0,9.8,2.1
7.72,12.6,9.6,1.98,7.71,11.0,9.8,2.1,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951
7.85,10.7,9.1,3.32,7.582831241283141,7.448256624825667,5.235744089012516,0.7191048951048951,7.72,12.6,9.6,1.98
7.78,11.6,12.3,3.61,7.72,12.6,9.6,1.98,7.85,10.7,9.1,3.32
6.87,10.4,9.3,3.74,7.85,10.7,9.1,3.32,7.78,11.6,12.3,3.61
7.17,13.2,7.5,2.28,7.78,11.6,12.3,3.61,6.87,10.4,9.3,3.74
7.84,8.77,6.5,1.9,6.87,10.4,9.3,3.74,7.17,13.2,7.5,2.28
7.82,8.49,6.3,1.53,7.17,13.2,7.5,2.28,7.84,8.77,6.5,1.9
7.52,8.44,5.8,1.63,7.84,8.77,6.5,1.9,7.82,8.49,6.3,1.53
7.31,7.09,6.2,0.99,7.82,8.49,6.3,1.53,7.52,8.44,5.8,1.63
7.04,6.9,5.5,0.54,7.52,8.44,5.8,1.63,7.31,7.09,6.2,0.99
6.78,6.9,5.7,1.13,7.31,7.09,6.2,0.99,7.04,6.9,5.5,0.54
6.47,3.01,5.4,0.8,7.04,6.9,5.5,0.54,6.78,6.9,5.7,1.13
7.68,5.55,4.8,0.72,6.78,6.9,5.7,1.13,6.47,3.01,5.4,0.8
7.82,5.96,9.2,0.65,6.47,3.01,5.4,0.8,7.68,5.55,4.8,0.72
7.78,5.5,5.8,0.82,7.68,5.55,4.8,0.72,7.82,5.96,9.2,0.65
7.47,6.75,10.6,0.56,7.82,5.96,9.2,0.65,7.78,5.5,5.8,0.82
7.4,6.58,5.3,0.17,7.78,5.5,5.8,0.82,7.47,6.75,10.6,0.56
7.46,4.55,6.8,1.57,7.47,6.75,10.6,0.56,7.4,6.58,5.3,0.17
7.44,3.42,7.6,0.29,7.4,6.58,5.3,0.17,7.46,4.55,6.8,1.57
7.45,3.85,19.1,1.45,7.46,4.55,6.8,1.57,7.44,3.42,7.6,0.29
7.33,4.2,6.9,0.29,7.44,3.42,7.6,0.29,7.45,3.85,19.1,1.45
6.9,3.86,13.5,1.05,7.45,3.85,19.1,1.45,7.33,4.2,6.9,0.29
7.15,3.55,6.0,0.65,7.33,4.2,6.9,0.29,6.9,3.86,13.5,1.05
7.31,4.78,5.0,1.08,6.9,3.86,13.5,1.05,7.15,3.55,6.0,0.65
7.33,4.7,4.9,0.52,7.15,3.55,6.0,0.65,7.31,4.78,5.0,1.08
7.44,5.18,5.2,1.01,7.31,4.78,5.0,1.08,7.33,4.7,4.9,0.52
7.64,5.0,3.7,0.62,7.33,4.7,4.9,0.52,7.44,5.18,5.2,1.01
7.55,5.23,6.5,1.03,7.44,5.18,5.2,1.01,7.64,5.0,3.7,0.62
7.36,6.25,5.0,0.76,7.64,5.0,3.7,0.62,7.55,5.23,6.5,1.03
6.87,4.96,5.6,1.34,7.55,5.23,6.5,1.03,7.36,6.25,5.0,0.76
7.42,6.48,3.7,0.93,7.36,6.25,5.0,0.76,6.87,4.96,5.6,1.34
7.23,5.8,4.8,0.87,6.87,4.96,5.6,1.34,7.42,6.48,3.7,0.93
7.5,7.29,8.6,0.22,7.42,6.48,3.7,0.93,7.23,5.8,4.8,0.87
7.47,5.39,8.1,0.79,7.23,5.8,4.8,0.87,7.5,7.29,8.6,0.22
7.4,7.58,4.2,1.53,7.5,7.29,8.6,0.22,7.47,5.39,8.1,0.79
7.96,5.71,4.2,0.42,7.47,5.39,8.1,0.79,7.4,7.58,4.2,1.53
