8.22,9.55,0.7,0.16,8.21,9.47,2.0,0.42,8.39,9.84,1.5,0.14
7.6,9.53,0.5,1.08,8.39,9.84,1.5,0.14,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536
7.47,9.49,0.4,1.22,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,8.32,9.79,0.7,0.08
8.16,9.36,2.1,0.03,8.32,9.79,0.7,0.08,8.37,9.7,0.7,0.12
8.55,9.15,2.4,0.05,8.37,9.7,0.7,0.12,8.22,9.55,0.7,0.16
8.38,8.97,2.3,0.13,8.22,9.55,0.7,0.16,7.6,9.53,0.5,1.08
8.42,8.75,1.4,0.14,7.6,9.53,0.5,1.08,7.47,9.49,0.4,1.22
8.39,8.73,2.0,0.1030845070422536,7.47,9.49,0.4,1.22,8.16,9.36,2.1,0.03
8.56,8.8,0.6,0.15,8.16,9.36,2.1,0.03,8.55,9.15,2.4,0.05
8.15,9.09,2.0,0.15,8.55,9.15,2.4,0.05,8.38,8.97,2.3,0.13
8.15,9.09,2.0,0.15,8.38,8.97,2.3,0.13,8.42,8.75,1.4,0.14
8.46,9.04,2.3,0.15,8.42,8.75,1.4,0.14,8.39,8.73,2.0,0.1030845070422536
8.52,8.84,3.2,0.07,8.39,8.73,2.0,0.1030845070422536,8.56,8.8,0.6,0.15
8.44,8.85,3.7,0.07,8.56,8.8,0.6,0.15,8.15,9.09,2.0,0.15
8.4,8.85,4.1,0.11,8.15,9.09,2.0,0.15,8.15,9.09,2.0,0.15
8.23,9.09,4.3,0.07,8.15,9.09,2.0,0.15,8.46,9.04,2.3,0.15
8.28,8.64,2.3,0.02,8.46,9.04,2.3,0.15,8.52,8.84,3.2,0.07
8.28,8.64,2.3,0.02,8.52,8.84,3.2,0.07,8.44,8.85,3.7,0.07
8.29,8.61,0.9,0.09,8.44,8.85,3.7,0.07,8.4,8.85,4.1,0.11
8.24,8.43,1.2,0.07,8.4,8.85,4.1,0.11,8.23,9.09,4.3,0.07
8.1,8.79,2.5,0.04,8.23,9.09,4.3,0.07,8.28,8.64,2.3,0.02
8.01,8.46,2.4,0.04,8.28,8.64,2.3,0.02,8.28,8.64,2.3,0.02
8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,8.28,8.64,2.3,0.02,8.29,8.61,0.9,0.09
8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,8.29,8.61,0.9,0.09,8.24,8.43,1.2,0.07
8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,8.24,8.43,1.2,0.07,8.1,8.79,2.5,0.04
7.92,9.1,2.8,0.1030845070422536,8.1,8.79,2.5,0.04,8.01,8.46,2.4,0.04
8.03,10.0,4.5,0.02,8.01,8.46,2.4,0.04,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536
8.33,9.04,1.9,0.12,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536
8.52,8.94,1.5,0.06,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536
8.33,13.9,5.8,1.0,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,7.92,9.1,2.8,0.1030845070422536
8.61,9.42,6.1,0.09,7.92,9.1,2.8,0.1030845070422536,8.03,10.0,4.5,0.02
8.47,10.2,2.4,0.09,8.03,10.0,4.5,0.02,8.33,9.04,1.9,0.12
7.93,9.08,1.7,0.42,8.33,9.04,1.9,0.12,8.52,8.94,1.5,0.06
8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,8.52,8.94,1.5,0.06,8.33,13.9,5.8,1.0
7.96,9.23,1.1,0.1,8.33,13.9,5.8,1.0,8.61,9.42,6.1,0.09
7.55,9.9,1.2,0.13,8.61,9.42,6.1,0.09,8.47,10.2,2.4,0.09
7.25,9.72,0.8,0.08,8.47,10.2,2.4,0.09,7.93,9.08,1.7,0.42
7.25,9.72,0.8,0.08,7.93,9.08,1.7,0.42,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536
8.28,9.47,0.9,0.11,8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,7.96,9.23,1.1,0.1
8.13,9.37,0.8,0.09,7.96,9.23,1.1,0.1,7.55,9.9,1.2,0.13
8.01,9.41,1.4,0.07,7.55,9.9,1.2,0.13,7.25,9.72,0.8,0.08
7.93,9.34,2.8,0.06,7.25,9.72,0.8,0.08,7.25,9.72,0.8,0.08
8.01,9.99,2.0,0.09,7.25,9.72,0.8,0.08,8.28,9.47,0.9,0.11
8.1,10.4,2.0,0.08,8.28,9.47,0.9,0.11,8.13,9.37,0.8,0.09
8.06,10.5,1.8,0.05,8.13,9.37,0.8,0.09,8.01,9.41,1.4,0.07
7.99,10.4,1.8,0.07,8.01,9.41,1.4,0.07,7.93,9.34,2.8,0.06
7.87,10.3,1.6,0.08,7.93,9.34,2.8,0.06,8.01,9.99,2.0,0.09
7.8,10.2,1.7,0.09,8.01,9.99,2.0,0.09,8.1,10.4,2.0,0.08
8.05,9.9,1.6,0.05,8.1,10.4,2.0,0.08,8.06,10.5,1.8,0.05
8.5,10.2,1.2,0.07,8.06,10.5,1.8,0.05,7.99,10.4,1.8,0.07
8.52,9.97,1.8,0.09,7.99,10.4,1.8,0.07,7.87,10.3,1.6,0.08
8.57,9.84,1.3,0.13,7.87,10.3,1.6,0.08,7.8,10.2,1.7,0.09
8.52,9.38,0.9,0.15,7.8,10.2,1.7,0.09,8.05,9.9,1.6,0.05
8.208987517337025,8.817154811715474,1.58008356545961,0.1030845070422536,8.05,9.9,1.6,0.05,8.5,10.2,1.2,0.07
