7.18,8.42,3.4,1.03,7.75,9.55,3.5,1.31,7.49,8.42,4.0,1.14,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.09,8.25,2.8,1.23
7.06,8.59,3.6,0.93,7.49,8.42,4.0,1.14,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.09,8.25,2.8,1.23,6.98,9.02,3.2,1.23
6.91,9.08,3.7,1.15,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.09,8.25,2.8,1.23,6.98,9.02,3.2,1.23,7.2,9.63,3.4,1.03
6.66,9.03,3.4,0.88,7.09,8.25,2.8,1.23,6.98,9.02,3.2,1.23,7.2,9.63,3.4,1.03,7.19,9.24,3.4,1.32
6.57,8.78,4.3,0.96,6.98,9.02,3.2,1.23,7.2,9.63,3.4,1.03,7.19,9.24,3.4,1.32,7.18,8.42,3.4,1.03
6.34,8.44,3.8,1.43,7.2,9.63,3.4,1.03,7.19,9.24,3.4,1.32,7.18,8.42,3.4,1.03,7.06,8.59,3.6,0.93
6.23,8.4,3.4,0.92,7.19,9.24,3.4,1.32,7.18,8.42,3.4,1.03,7.06,8.59,3.6,0.93,6.91,9.08,3.7,1.15
6.23,8.14,3.4,0.93,7.18,8.42,3.4,1.03,7.06,8.59,3.6,0.93,6.91,9.08,3.7,1.15,6.66,9.03,3.4,0.88
6.23,7.88,3.1,0.76,7.06,8.59,3.6,0.93,6.91,9.08,3.7,1.15,6.66,9.03,3.4,0.88,6.57,8.78,4.3,0.96
6.29,7.25,3.4,0.71,6.91,9.08,3.7,1.15,6.66,9.03,3.4,0.88,6.57,8.78,4.3,0.96,6.34,8.44,3.8,1.43
8.1,7.01,3.4,0.74,6.66,9.03,3.4,0.88,6.57,8.78,4.3,0.96,6.34,8.44,3.8,1.43,6.23,8.4,3.4,0.92
8.18,8.02,3.4,0.66,6.57,8.78,4.3,0.96,6.34,8.44,3.8,1.43,6.23,8.4,3.4,0.92,6.23,8.14,3.4,0.93
7.8,7.09,2.7,0.74,6.34,8.44,3.8,1.43,6.23,8.4,3.4,0.92,6.23,8.14,3.4,0.93,6.23,7.88,3.1,0.76
8.2,7.03,2.8,0.81,6.23,8.4,3.4,0.92,6.23,8.14,3.4,0.93,6.23,7.88,3.1,0.76,6.29,7.25,3.4,0.71
8.68,6.99,2.9,0.47,6.23,8.14,3.4,0.93,6.23,7.88,3.1,0.76,6.29,7.25,3.4,0.71,8.1,7.01,3.4,0.74
8.59,7.41,2.6,0.38,6.23,7.88,3.1,0.76,6.29,7.25,3.4,0.71,8.1,7.01,3.4,0.74,8.18,8.02,3.4,0.66
8.22,7.95,3.9,0.33,6.29,7.25,3.4,0.71,8.1,7.01,3.4,0.74,8.18,8.02,3.4,0.66,7.8,7.09,2.7,0.74
8.07,6.34,1.7,0.66,8.1,7.01,3.4,0.74,8.18,8.02,3.4,0.66,7.8,7.09,2.7,0.74,8.2,7.03,2.8,0.81
7.95,6.42,2.3,1.13,8.18,8.02,3.4,0.66,7.8,7.09,2.7,0.74,8.2,7.03,2.8,0.81,8.68,6.99,2.9,0.47
7.44,6.11,3.3,0.61,7.8,7.09,2.7,0.74,8.2,7.03,2.8,0.81,8.68,6.99,2.9,0.47,8.59,7.41,2.6,0.38
7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,8.2,7.03,2.8,0.81,8.68,6.99,2.9,0.47,8.59,7.41,2.6,0.38,8.22,7.95,3.9,0.33
7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,8.68,6.99,2.9,0.47,8.59,7.41,2.6,0.38,8.22,7.95,3.9,0.33,8.07,6.34,1.7,0.66
7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,8.59,7.41,2.6,0.38,8.22,7.95,3.9,0.33,8.07,6.34,1.7,0.66,7.95,6.42,2.3,1.13
6.44,7.92,6.6,0.8,8.22,7.95,3.9,0.33,8.07,6.34,1.7,0.66,7.95,6.42,2.3,1.13,7.44,6.11,3.3,0.61
6.87,8.12,7.0,0.76,8.07,6.34,1.7,0.66,7.95,6.42,2.3,1.13,7.44,6.11,3.3,0.61,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625
7.29,6.58,7.2,0.75,7.95,6.42,2.3,1.13,7.44,6.11,3.3,0.61,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625
7.52,6.85,6.8,0.83,7.44,6.11,3.3,0.61,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625
7.84,7.76,5.3,0.62,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,6.44,7.92,6.6,0.8
7.54,7.14,1.4,0.74,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,6.44,7.92,6.6,0.8,6.87,8.12,7.0,0.76
7.67,7.69,6.0,0.73,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,6.44,7.92,6.6,0.8,6.87,8.12,7.0,0.76,7.29,6.58,7.2,0.75
8.23,6.88,6.2,0.54,6.44,7.92,6.6,0.8,6.87,8.12,7.0,0.76,7.29,6.58,7.2,0.75,7.52,6.85,6.8,0.83
7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,6.87,8.12,7.0,0.76,7.29,6.58,7.2,0.75,7.52,6.85,6.8,0.83,7.84,7.76,5.3,0.62
8.38,7.51,8.4,0.56,7.29,6.58,7.2,0.75,7.52,6.85,6.8,0.83,7.84,7.76,5.3,0.62,7.54,7.14,1.4,0.74
8.48,6.6,7.4,0.56,7.52,6.85,6.8,0.83,7.84,7.76,5.3,0.62,7.54,7.14,1.4,0.74,7.67,7.69,6.0,0.73
8.41,7.77,3.7,0.24,7.84,7.76,5.3,0.62,7.54,7.14,1.4,0.74,7.67,7.69,6.0,0.73,8.23,6.88,6.2,0.54
8.08,7.51,2.0,0.62,7.54,7.14,1.4,0.74,7.67,7.69,6.0,0.73,8.23,6.88,6.2,0.54,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625
8.1,8.33,3.2,0.41,7.67,7.69,6.0,0.73,8.23,6.88,6.2,0.54,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,8.38,7.51,8.4,0.56
8.3,8.75,3.3,0.38,8.23,6.88,6.2,0.54,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,8.38,7.51,8.4,0.56,8.48,6.6,7.4,0.56
8.23,9.35,4.0,0.41,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,8.38,7.51,8.4,0.56,8.48,6.6,7.4,0.56,8.41,7.77,3.7,0.24
7.79,8.63,3.7,0.55,8.38,7.51,8.4,0.56,8.48,6.6,7.4,0.56,8.41,7.77,3.7,0.24,8.08,7.51,2.0,0.62
7.34,8.39,4.0,2.42,8.48,6.6,7.4,0.56,8.41,7.77,3.7,0.24,8.08,7.51,2.0,0.62,8.1,8.33,3.2,0.41
7.24,9.3,3.3,1.06,8.41,7.77,3.7,0.24,8.08,7.51,2.0,0.62,8.1,8.33,3.2,0.41,8.3,8.75,3.3,0.38
7.39,9.9,3.4,0.8,8.08,7.51,2.0,0.62,8.1,8.33,3.2,0.41,8.3,8.75,3.3,0.38,8.23,9.35,4.0,0.41
7.47,11.1,2.0,0.71,8.1,8.33,3.2,0.41,8.3,8.75,3.3,0.38,8.23,9.35,4.0,0.41,7.79,8.63,3.7,0.55
7.51,10.3,4.3,1.06,8.3,8.75,3.3,0.38,8.23,9.35,4.0,0.41,7.79,8.63,3.7,0.55,7.34,8.39,4.0,2.42
7.2,11.5,5.7,1.48,8.23,9.35,4.0,0.41,7.79,8.63,3.7,0.55,7.34,8.39,4.0,2.42,7.24,9.3,3.3,1.06
7.28,11.0,4.0,0.86,7.79,8.63,3.7,0.55,7.34,8.39,4.0,2.42,7.24,9.3,3.3,1.06,7.39,9.9,3.4,0.8
7.41,12.5,5.1,0.34,7.34,8.39,4.0,2.42,7.24,9.3,3.3,1.06,7.39,9.9,3.4,0.8,7.47,11.1,2.0,0.71
6.71,12.2,6.0,0.56,7.24,9.3,3.3,1.06,7.39,9.9,3.4,0.8,7.47,11.1,2.0,0.71,7.51,10.3,4.3,1.06
6.73,11.3,5.4,0.96,7.39,9.9,3.4,0.8,7.47,11.1,2.0,0.71,7.51,10.3,4.3,1.06,7.2,11.5,5.7,1.48
6.94,11.2,5.8,0.54,7.47,11.1,2.0,0.71,7.51,10.3,4.3,1.06,7.2,11.5,5.7,1.48,7.28,11.0,4.0,0.86
7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,7.51,10.3,4.3,1.06,7.2,11.5,5.7,1.48,7.28,11.0,4.0,0.86,7.41,12.5,5.1,0.34
6.56,10.6,5.3,0.77,7.2,11.5,5.7,1.48,7.28,11.0,4.0,0.86,7.41,12.5,5.1,0.34,6.71,12.2,6.0,0.56
7.18,9.49,4.2,0.67,7.28,11.0,4.0,0.86,7.41,12.5,5.1,0.34,6.71,12.2,6.0,0.56,6.73,11.3,5.4,0.96
6.49,10.7,1.8,0.84,7.41,12.5,5.1,0.34,6.71,12.2,6.0,0.56,6.73,11.3,5.4,0.96,6.94,11.2,5.8,0.54
6.67,11.2,3.1,1.29,6.71,12.2,6.0,0.56,6.73,11.3,5.4,0.96,6.94,11.2,5.8,0.54,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625
6.95,11.3,3.1,0.79,6.73,11.3,5.4,0.96,6.94,11.2,5.8,0.54,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,6.56,10.6,5.3,0.77
6.52,11.0,3.0,0.41,6.94,11.2,5.8,0.54,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,6.56,10.6,5.3,0.77,7.18,9.49,4.2,0.67
6.38,11.0,3.3,0.18,7.870722222222225,8.013444444444445,5.479554937413074,0.5728016643550625,6.56,10.6,5.3,0.77,7.18,9.49,4.2,0.67,6.49,10.7,1.8,0.84
6.62,10.6,3.2,0.21,6.56,10.6,5.3,0.77,7.18,9.49,4.2,0.67,6.49,10.7,1.8,0.84,6.67,11.2,3.1,1.29
6.78,9.38,3.2,0.49,7.18,9.49,4.2,0.67,6.49,10.7,1.8,0.84,6.67,11.2,3.1,1.29,6.95,11.3,3.1,0.79
6.65,8.26,5.1,0.64,6.49,10.7,1.8,0.84,6.67,11.2,3.1,1.29,6.95,11.3,3.1,0.79,6.52,11.0,3.0,0.41
6.61,11.0,3.2,0.5728016643550625,6.67,11.2,3.1,1.29,6.95,11.3,3.1,0.79,6.52,11.0,3.0,0.41,6.38,11.0,3.3,0.18
6.24,10.5,3.3,1.43,6.95,11.3,3.1,0.79,6.52,11.0,3.0,0.41,6.38,11.0,3.3,0.18,6.62,10.6,3.2,0.21
7.4,9.92,5.9,1.77,6.52,11.0,3.0,0.41,6.38,11.0,3.3,0.18,6.62,10.6,3.2,0.21,6.78,9.38,3.2,0.49
8.54,9.06,4.7,1.49,6.38,11.0,3.3,0.18,6.62,10.6,3.2,0.21,6.78,9.38,3.2,0.49,6.65,8.26,5.1,0.64
8.68,8.44,5.5,1.23,6.62,10.6,3.2,0.21,6.78,9.38,3.2,0.49,6.65,8.26,5.1,0.64,6.61,11.0,3.2,0.5728016643550625
8.63,7.77,3.9,1.0,6.78,9.38,3.2,0.49,6.65,8.26,5.1,0.64,6.61,11.0,3.2,0.5728016643550625,6.24,10.5,3.3,1.43
8.54,7.94,4.1,1.15,6.65,8.26,5.1,0.64,6.61,11.0,3.2,0.5728016643550625,6.24,10.5,3.3,1.43,7.4,9.92,5.9,1.77
8.58,7.85,4.1,1.27,6.61,11.0,3.2,0.5728016643550625,6.24,10.5,3.3,1.43,7.4,9.92,5.9,1.77,8.54,9.06,4.7,1.49
8.48,7.52,3.3,1.33,6.24,10.5,3.3,1.43,7.4,9.92,5.9,1.77,8.54,9.06,4.7,1.49,8.68,8.44,5.5,1.23
8.26,9.52,3.8,1.55,7.4,9.92,5.9,1.77,8.54,9.06,4.7,1.49,8.68,8.44,5.5,1.23,8.63,7.77,3.9,1.0
8.21,5.97,3.3,1.98,8.54,9.06,4.7,1.49,8.68,8.44,5.5,1.23,8.63,7.77,3.9,1.0,8.54,7.94,4.1,1.15
8.59,3.86,3.3,2.22,8.68,8.44,5.5,1.23,8.63,7.77,3.9,1.0,8.54,7.94,4.1,1.15,8.58,7.85,4.1,1.27
8.4,6.54,6.0,1.14,8.63,7.77,3.9,1.0,8.54,7.94,4.1,1.15,8.58,7.85,4.1,1.27,8.48,7.52,3.3,1.33
