7.81,3.46,5.9,1.95,7.94,4.35,4.6,2.34,7.98,4.12,6.0,2.72,7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073
7.89,3.75,7.3,2.47,7.98,4.12,6.0,2.72,7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073,7.78,3.6,4.9,1.75
7.89,3.88,6.8,2.51,7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073,7.78,3.6,4.9,1.75,7.81,3.46,5.9,1.95
7.75,3.74,7.7,0.78,7.78,3.6,4.9,1.75,7.81,3.46,5.9,1.95,7.89,3.75,7.3,2.47
7.46,3.38,6.7,1.87,7.81,3.46,5.9,1.95,7.89,3.75,7.3,2.47,7.89,3.88,6.8,2.51
7.8,3.39,3.8,2.66,7.89,3.75,7.3,2.47,7.89,3.88,6.8,2.51,7.75,3.74,7.7,0.78
7.76,3.42,1.6,2.91,7.89,3.88,6.8,2.51,7.75,3.74,7.7,0.78,7.46,3.38,6.7,1.87
7.85,3.86,1.3,2.96,7.75,3.74,7.7,0.78,7.46,3.38,6.7,1.87,7.8,3.39,3.8,2.66
7.9,3.97,1.4,1.42,7.46,3.38,6.7,1.87,7.8,3.39,3.8,2.66,7.76,3.42,1.6,2.91
7.62,4.07,2.3,1.32,7.8,3.39,3.8,2.66,7.76,3.42,1.6,2.91,7.85,3.86,1.3,2.96
8.04,3.74,2.9,1.43,7.76,3.42,1.6,2.91,7.85,3.86,1.3,2.96,7.9,3.97,1.4,1.42
7.89,4.3,1.5,1.32,7.85,3.86,1.3,2.96,7.9,3.97,1.4,1.42,7.62,4.07,2.3,1.32
8.13,3.7,1.6,1.6,7.9,3.97,1.4,1.42,7.62,4.07,2.3,1.32,8.04,3.74,2.9,1.43
8.09,4.04,2.9,1.7,7.62,4.07,2.3,1.32,8.04,3.74,2.9,1.43,7.89,4.3,1.5,1.32
8.12,4.11,5.4,1.53,8.04,3.74,2.9,1.43,7.89,4.3,1.5,1.32,8.13,3.7,1.6,1.6
8.04,4.83,5.6,1.57,7.89,4.3,1.5,1.32,8.13,3.7,1.6,1.6,8.09,4.04,2.9,1.7
7.91,5.35,4.9,1.5,8.13,3.7,1.6,1.6,8.09,4.04,2.9,1.7,8.12,4.11,5.4,1.53
7.99,5.17,4.5,1.44,8.09,4.04,2.9,1.7,8.12,4.11,5.4,1.53,8.04,4.83,5.6,1.57
7.91,4.59,4.2,1.51,8.12,4.11,5.4,1.53,8.04,4.83,5.6,1.57,7.91,5.35,4.9,1.5
7.94,4.79,2.5,0.52,8.04,4.83,5.6,1.57,7.91,5.35,4.9,1.5,7.99,5.17,4.5,1.44
8.14,4.88,3.3,0.57,7.91,5.35,4.9,1.5,7.99,5.17,4.5,1.44,7.91,4.59,4.2,1.51
8.26,4.93,2.0,0.67,7.99,5.17,4.5,1.44,7.91,4.59,4.2,1.51,7.94,4.79,2.5,0.52
8.29,3.47,1.9,0.84,7.91,4.59,4.2,1.51,7.94,4.79,2.5,0.52,8.14,4.88,3.3,0.57
7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073,7.94,4.79,2.5,0.52,8.14,4.88,3.3,0.57,8.26,4.93,2.0,0.67
7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073,8.14,4.88,3.3,0.57,8.26,4.93,2.0,0.67,8.29,3.47,1.9,0.84
7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073,8.26,4.93,2.0,0.67,8.29,3.47,1.9,0.84,7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073
8.25,3.41,2.0,1.02,8.29,3.47,1.9,0.84,7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073,7.618271954674228,8.286652482269496,2.4455255681818158,0.5373550212164073
